subID,ageGroup,date,day,timeDay,mean.demand,dayCode,timeCode,ageCode,neg.affect,pos.affect
21cb9,Young,11/12/21,Friday,afternoon,2.333333333,4,0,0,1.083333333,2.833333333
21cb9,Young,11/12/21,Friday,evening,1,4,1,0,1,4.25
21cb9,Young,11/12/21,Friday,morning,2.6,4,-1,0,1.375,1.125
21cb9,Young,11/13/21,Saturday,afternoon,2.4,5,0,0,1.166666667,3.416666667
21cb9,Young,11/13/21,Saturday,evening,2,5,1,0,2,1.75
21cb9,Young,11/13/21,Saturday,morning,1,5,-1,0,1.75,3
21cb9,Young,11/14/21,Sunday,afternoon,1.5,6,0,0,1,2.25
21cb9,Young,11/14/21,Sunday,morning,1.25,6,-1,0,2.083333333,2.416666667
21cb9,Young,11/15/21,Monday,afternoon,2.2,0,0,0,1.583333333,2.333333333
21cb9,Young,11/15/21,Monday,evening,5,0,1,0,1.25,4
21cb9,Young,11/15/21,Monday,morning,2,0,-1,0,1.625,1.625
21cb9,Young,11/16/21,Tuesday,afternoon,1,1,0,0,2,1.5
21cb9,Young,11/16/21,Tuesday,morning,1.2,1,-1,0,1.333333333,1.833333333
21cb9,Young,11/17/21,Wednesday,afternoon,2,2,0,0,1.625,2.125
21cb9,Young,11/17/21,Wednesday,evening,2.5,2,1,0,1.25,3.25
21cb9,Young,11/17/21,Wednesday,morning,1,2,-1,0,1.916666667,3
21cb9,Young,11/18/21,Thursday,afternoon,1,3,0,0,1.25,4.375
21cb9,Young,11/18/21,Thursday,evening,2,3,1,0,1.25,3.75
21cb9,Young,11/18/21,Thursday,morning,1.428571429,3,-1,0,2.166666667,1.75
b62e3,Old,10/10/21,Sunday,afternoon,2.285714286,6,0,1,1.25,3.5
b62e3,Old,10/10/21,Sunday,evening,2,6,1,1,1.25,3.5
b62e3,Old,10/10/21,Sunday,morning,1.75,6,-1,1,1.125,3.5
b62e3,Old,10/11/21,Monday,afternoon,4,0,0,1,1.125,3.375
b62e3,Old,10/11/21,Monday,evening,2,0,1,1,1.25,3.5
b62e3,Old,10/11/21,Monday,morning,2.666666667,0,-1,1,1,3.25
b62e3,Old,10/12/21,Tuesday,afternoon,2.428571429,1,0,1,1.083333333,3.5
b62e3,Old,10/12/21,Tuesday,evening,2,1,1,1,1,3.5
b62e3,Old,10/12/21,Tuesday,morning,2.5,1,-1,1,1,3.5
b62e3,Old,10/13/21,Wednesday,afternoon,2.333333333,2,0,1,1,3.375
b62e3,Old,10/13/21,Wednesday,evening,2,2,1,1,1,3.5
b62e3,Old,10/13/21,Wednesday,morning,2.428571429,2,-1,1,1,3.25
b62e3,Old,10/14/21,Thursday,afternoon,2.333333333,3,0,1,1,3.5
b62e3,Old,10/14/21,Thursday,evening,2.333333333,3,1,1,1,3.25
b62e3,Old,10/14/21,Thursday,morning,2,3,-1,1,1.083333333,3.5
b62e3,Old,10/15/21,Friday,afternoon,2.25,4,0,1,1,3
b62e3,Old,10/15/21,Friday,evening,3,4,1,1,1,3.5
b62e3,Old,10/15/21,Friday,morning,2.4,4,-1,1,1.083333333,3
b62e3,Old,10/9/21,Saturday,afternoon,2,5,0,1,1.25,3.5
b62e3,Old,10/9/21,Saturday,evening,2.5,5,1,1,1.25,3.5
b62e3,Old,10/9/21,Saturday,morning,2.25,5,-1,1,1.5,3.125
f5e09,Old,10/10/21,Sunday,afternoon,1,6,0,1,1.75,2.25
f5e09,Old,10/10/21,Sunday,morning,1.666666667,6,-1,1,1.75,1.875
f5e09,Old,10/11/21,Monday,afternoon,1.8,0,0,1,1.625,2.25
f5e09,Old,10/11/21,Monday,morning,1,0,-1,1,1.25,2.5
f5e09,Old,10/12/21,Tuesday,afternoon,1.333333333,1,0,1,1.5,2
f5e09,Old,10/12/21,Tuesday,evening,1.333333333,1,1,1,1.5,2
f5e09,Old,10/12/21,Tuesday,morning,1.5,1,-1,1,2,2.125
f5e09,Old,10/13/21,Wednesday,afternoon,1.666666667,2,0,1,2.125,2.25
f5e09,Old,10/13/21,Wednesday,evening,1.5,2,1,1,2.5,1.75
f5e09,Old,10/13/21,Wednesday,morning,1.666666667,2,-1,1,2.25,3
f5e09,Old,10/14/21,Thursday,afternoon,2,3,0,1,2,1.75
f5e09,Old,10/14/21,Thursday,evening,1.5,3,1,1,2,2
f5e09,Old,10/14/21,Thursday,morning,1.4,3,-1,1,1.833333333,1.916666667
f5e09,Old,10/15/21,Friday,afternoon,2,4,0,1,2.25,1.5
f5e09,Old,10/15/21,Friday,evening,1.5,4,1,1,2,2.5
f5e09,Old,10/15/21,Friday,morning,1.5,4,-1,1,2.25,1.75
f5e09,Old,10/9/21,Saturday,afternoon,1.5,5,0,1,1.25,2.125
f5e09,Old,10/9/21,Saturday,evening,1,5,1,1,2,2
f5e09,Old,10/9/21,Saturday,morning,1,5,-1,1,1.75,2.25
a033c,Old,10/10/21,Sunday,evening,2,6,1,1,1.5,2
a033c,Old,10/11/21,Monday,afternoon,1.5,0,0,1,1.5,1.875
a033c,Old,10/11/21,Monday,evening,1,0,1,1,1.5,2
a033c,Old,10/11/21,Monday,morning,2.333333333,0,-1,1,1.75,2
a033c,Old,10/12/21,Tuesday,afternoon,2,1,0,1,1.375,2
a033c,Old,10/12/21,Tuesday,morning,2,1,-1,1,1.625,2
a033c,Old,10/13/21,Wednesday,afternoon,2,2,0,1,2.25,2
a033c,Old,10/13/21,Wednesday,evening,1,2,1,1,2,1.75
a033c,Old,10/13/21,Wednesday,morning,1.333333333,2,-1,1,1.666666667,2
a033c,Old,10/14/21,Thursday,afternoon,2.5,3,0,1,2,1.875
a033c,Old,10/14/21,Thursday,evening,1,3,1,1,2.25,1.75
a033c,Old,10/14/21,Thursday,morning,1.75,3,-1,1,1.833333333,1.916666667
a033c,Old,10/8/21,Friday,afternoon,1.666666667,4,0,1,1.5,2
a033c,Old,10/8/21,Friday,evening,1,4,1,1,2.25,2
a033c,Old,10/9/21,Saturday,afternoon,2,5,0,1,1.916666667,2
5853c,Old,10/11/21,Monday,afternoon,3,0,0,1,1.25,2.5
5853c,Old,10/12/21,Tuesday,evening,1.5,1,1,1,1,2.25
5853c,Old,10/13/21,Wednesday,morning,2.666666667,2,-1,1,1.25,3
5853c,Old,10/14/21,Thursday,afternoon,2.5,3,0,1,1.5,2.75
5853c,Old,10/14/21,Thursday,morning,2.333333333,3,-1,1,1.375,2.375
5853c,Old,10/16/21,Saturday,morning,1.5,5,-1,1,1,2.25
bb6b0,Young,11/16/21,Tuesday,afternoon,2,1,0,0,1.8125,2.5
bb6b0,Young,11/16/21,Tuesday,morning,1.5,1,-1,0,1.6875,2.5625
bb6b0,Young,11/18/21,Thursday,afternoon,3,3,0,0,1.8125,1.6875
bb6b0,Young,11/19/21,Friday,afternoon,2.5,4,0,0,2.125,1.6875
bb6b0,Young,11/2/21,Tuesday,afternoon,2.5,1,0,0,1.8125,2.5
bb6b0,Young,11/2/21,Tuesday,evening,1.666666667,1,1,0,1.5,2.75
bb6b0,Young,11/2/21,Tuesday,morning,1.666666667,1,-1,0,1.6875,2.5625
bb6b0,Young,11/3/21,Wednesday,afternoon,2.5,2,0,0,1.625,1.375
bb6b0,Young,11/3/21,Wednesday,evening,2,2,1,0,1.25,1.5
bb6b0,Young,11/3/21,Wednesday,morning,2,2,-1,0,2.375,1.5
bb6b0,Young,11/4/21,Thursday,afternoon,2.166666667,3,0,0,1.8125,1.6875
bb6b0,Young,11/4/21,Thursday,evening,1.333333333,3,1,0,1.5,2.75
bb6b0,Young,11/4/21,Thursday,morning,1.333333333,3,-1,0,2.416666667,1.833333333
bb6b0,Young,11/5/21,Friday,afternoon,2.111111111,4,0,0,2.125,1.6875
bb6b0,Young,11/5/21,Friday,evening,1.333333333,4,1,0,1.75,2.75
bb6b0,Young,11/5/21,Friday,morning,1.25,4,-1,0,2.125,1.875
bb6b0,Young,11/6/21,Saturday,afternoon,1.333333333,5,0,0,1.625,2.625
bb6b0,Young,11/6/21,Saturday,evening,1.666666667,5,1,0,1.75,2.75
bb6b0,Young,11/6/21,Saturday,morning,2.25,5,-1,0,2.25,2.25
bb6b0,Young,11/7/21,Sunday,afternoon,1.333333333,6,0,0,2,2.25
bb6b0,Young,11/7/21,Sunday,evening,2,6,1,0,2,2
bb6b0,Young,11/7/21,Sunday,morning,1.5,6,-1,0,2.125,2.25
bb6b0,Young,11/8/21,Monday,afternoon,1.833333333,0,0,0,3,1.375
bb6b0,Young,11/8/21,Monday,evening,1.666666667,0,1,0,2.75,1.75
bb6b0,Young,11/8/21,Monday,morning,1.555555556,0,-1,0,2.583333333,2
73aa6,Old,10/10/21,Sunday,afternoon,1,6,0,1,1.375,2.75
73aa6,Old,10/10/21,Sunday,evening,1,6,1,1,1.25,3.25
73aa6,Old,10/10/21,Sunday,morning,1,6,-1,1,1.375,2.75
73aa6,Old,10/11/21,Monday,afternoon,1,0,0,1,1.583333333,2.666666667
73aa6,Old,10/11/21,Monday,evening,1,0,1,1,2,2.75
73aa6,Old,10/11/21,Monday,morning,1,0,-1,1,1.625,2.25
73aa6,Old,10/12/21,Tuesday,afternoon,1.666666667,1,0,1,1.25,2.75
73aa6,Old,10/12/21,Tuesday,evening,1,1,1,1,1.5,2.75
73aa6,Old,10/12/21,Tuesday,morning,1.333333333,1,-1,1,1.25,2.75
73aa6,Old,10/13/21,Wednesday,afternoon,1.333333333,2,0,1,1.25,3.416666667
73aa6,Old,10/13/21,Wednesday,evening,1,2,1,1,1.5,2.75
73aa6,Old,10/13/21,Wednesday,morning,1,2,-1,1,1.25,3.25
73aa6,Old,10/14/21,Thursday,afternoon,1,3,0,1,1.375,2.875
73aa6,Old,10/14/21,Thursday,morning,1.166666667,3,-1,1,1.75,2.625
73aa6,Old,10/15/21,Friday,afternoon,1.111111111,4,0,1,1.333333333,2.833333333
73aa6,Old,10/15/21,Friday,evening,1,4,1,1,1.5,2.75
73aa6,Old,10/15/21,Friday,morning,1.333333333,4,-1,1,1.625,2.75
73aa6,Old,10/9/21,Saturday,afternoon,1,5,0,1,1.833333333,2.333333333
73aa6,Old,10/9/21,Saturday,evening,1,5,1,1,1.25,3.25
73aa6,Old,10/9/21,Saturday,morning,1.833333333,5,-1,1,1.375,3
b355a,Old,11/14/21,Sunday,afternoon,3.25,6,0,1,1.125,1.5
b355a,Old,11/14/21,Sunday,evening,1,6,1,1,2,2.75
b355a,Old,11/14/21,Sunday,morning,3.5,6,-1,1,1.75,2
b355a,Old,11/15/21,Monday,afternoon,2.166666667,0,0,1,1.916666667,2.25
b355a,Old,11/15/21,Monday,evening,1,0,1,1,2,1.75
b355a,Old,11/15/21,Monday,morning,3.5,0,-1,1,2,1.5
b355a,Old,11/16/21,Tuesday,afternoon,3,1,0,1,1.625,1.75
b355a,Old,11/16/21,Tuesday,evening,1,1,1,1,1.5,2.5
b355a,Old,11/16/21,Tuesday,morning,3.142857143,1,-1,1,1.583333333,2.25
b355a,Old,11/17/21,Wednesday,afternoon,3.2,2,0,1,2.166666667,1.833333333
b355a,Old,11/17/21,Wednesday,evening,1,2,1,1,1.75,2.5
b355a,Old,11/17/21,Wednesday,morning,2.5,2,-1,1,2,1.875
b355a,Old,11/18/21,Thursday,afternoon,3.333333333,3,0,1,2.375,1.375
b355a,Old,11/18/21,Thursday,evening,2,3,1,1,2,1.5
b355a,Old,11/18/21,Thursday,morning,3.75,3,-1,1,1.333333333,2.416666667
b355a,Old,11/19/21,Friday,afternoon,1,4,0,1,2.25,2.5
b355a,Old,11/19/21,Friday,evening,1,4,1,1,3.25,2
b355a,Old,11/19/21,Friday,morning,4.25,4,-1,1,1.75,2.75
b355a,Old,11/20/21,Saturday,afternoon,2.333333333,5,0,1,1.625,2.125
b355a,Old,11/20/21,Saturday,morning,3.5,5,-1,1,2.125,1.75
a4e75,Young,12/2/21,Thursday,afternoon,2,3,0,0,1.5,2.666666667
a4e75,Young,12/2/21,Thursday,evening,2,3,1,0,1.25,2.75
a4e75,Young,12/2/21,Thursday,morning,1.8,3,-1,0,2,2.5
a4e75,Young,12/3/21,Friday,afternoon,2.2,4,0,0,1.25,2.916666667
a4e75,Young,12/3/21,Friday,evening,1.666666667,4,1,0,1,2.75
a4e75,Young,12/3/21,Friday,morning,2,4,-1,0,2,2.25
a4e75,Young,12/4/21,Saturday,afternoon,1.6,5,0,0,1.25,3
a4e75,Young,12/4/21,Saturday,evening,1.5,5,1,0,1,3.25
a4e75,Young,12/4/21,Saturday,morning,1.8,5,-1,0,1.75,2.666666667
a4e75,Young,12/5/21,Sunday,afternoon,1.6,6,0,0,1.875,2.625
a4e75,Young,12/5/21,Sunday,evening,1,6,1,0,1.25,3.5
a4e75,Young,12/5/21,Sunday,morning,1.333333333,6,-1,0,2,3
a4e75,Young,12/6/21,Monday,afternoon,1.4,0,0,0,1.625,2.75
a4e75,Young,12/7/21,Tuesday,afternoon,1.8,1,0,0,1.375,3.125
a4e75,Young,12/7/21,Tuesday,morning,1.25,1,-1,0,1.625,2.875
a4e75,Young,12/8/21,Wednesday,afternoon,2,2,0,0,1.5,2.75
a4e75,Young,12/8/21,Wednesday,evening,2,2,1,0,1,2.75
a4e75,Young,12/8/21,Wednesday,morning,1.6,2,-1,0,1.75,2.625
6815a,Young,11/12/21,Friday,afternoon,1,4,0,0,1.583333333,1.666666667
6815a,Young,11/12/21,Friday,evening,2.25,4,1,0,1.625,1.875
6815a,Young,11/12/21,Friday,morning,2,4,-1,0,2.5,1.25
6815a,Young,11/13/21,Saturday,afternoon,1,5,0,0,1.75,1.75
6815a,Young,11/13/21,Saturday,evening,1.2,5,1,0,2.125,2.125
6815a,Young,11/14/21,Sunday,afternoon,1,6,0,0,2.5,1.5
6815a,Young,11/14/21,Sunday,evening,1.5,6,1,0,1.25,2.5
6815a,Young,11/15/21,Monday,evening,1.6,0,1,0,1.375,1.875
6815a,Young,11/16/21,Tuesday,afternoon,1,1,0,0,2.25,1.25
6815a,Young,11/16/21,Tuesday,evening,1.2,1,1,0,1.125,2.125
6815a,Young,11/17/21,Wednesday,afternoon,1,2,0,0,2.5,1.75
6815a,Young,11/17/21,Wednesday,evening,1.6,2,1,0,1,1.75
6815a,Young,11/18/21,Thursday,afternoon,1,3,0,0,2.25,1.25
6815a,Young,11/18/21,Thursday,evening,1,3,1,0,1.25,1.5
af2fe,Young,10/1/21,Friday,afternoon,1.8,4,0,0,2.375,1.5
af2fe,Young,10/1/21,Friday,evening,1.428571429,4,1,0,2.333333333,1.583333333
af2fe,Young,10/1/21,Friday,morning,2,4,-1,0,2.5,1.25
af2fe,Young,10/2/21,Saturday,afternoon,1.5,5,0,0,3,1.5
af2fe,Young,10/2/21,Saturday,evening,1.333333333,5,1,0,3,1.75
af2fe,Young,10/2/21,Saturday,morning,1,5,-1,0,2.5,1.5
af2fe,Young,10/3/21,Sunday,afternoon,1.857142857,6,0,0,2.25,1.5
af2fe,Young,10/3/21,Sunday,evening,1.833333333,6,1,0,1.625,1.125
af2fe,Young,10/4/21,Monday,afternoon,1.625,0,0,0,2.166666667,1.5
af2fe,Young,10/4/21,Monday,evening,1.5,0,1,0,3,1.5
af2fe,Young,10/4/21,Monday,morning,1,0,-1,0,3,3
af2fe,Young,9/28/21,Tuesday,afternoon,1.4,1,0,0,1.875,1.5
af2fe,Young,9/28/21,Tuesday,evening,1.4,1,1,0,2,1.625
af2fe,Young,9/28/21,Tuesday,morning,1.666666667,1,-1,0,1.5,2.25
af2fe,Young,9/29/21,Wednesday,afternoon,1.5,2,0,0,3,1.25
af2fe,Young,9/29/21,Wednesday,evening,1.875,2,1,0,2,1.75
af2fe,Young,9/29/21,Wednesday,morning,1.666666667,2,-1,0,2.5,1.25
af2fe,Young,9/30/21,Thursday,afternoon,1.8,3,0,0,1.125,2.5
af2fe,Young,9/30/21,Thursday,evening,2,3,1,0,1.375,1.75
af2fe,Young,9/30/21,Thursday,morning,2,3,-1,0,1.5,2.25
2bc43,Young,11/2/21,Tuesday,afternoon,1.8,1,0,0,1.583333333,1.583333333
2bc43,Young,11/2/21,Tuesday,evening,3,1,1,0,2.25,1.25
2bc43,Young,11/2/21,Tuesday,morning,1.5,1,-1,0,1.375,2.625
2bc43,Young,11/3/21,Wednesday,afternoon,5,2,0,0,1,1
2bc43,Young,11/3/21,Wednesday,evening,4.5,2,1,0,1.875,1
2bc43,Young,11/3/21,Wednesday,morning,1,2,-1,0,2,1.25
2bc43,Young,11/4/21,Thursday,afternoon,1.25,3,0,0,1.125,2.25
2bc43,Young,11/4/21,Thursday,morning,1,3,-1,0,1.25,2.125
2bc43,Young,11/5/21,Friday,afternoon,1.75,4,0,0,1.25,1.916666667
2bc43,Young,11/5/21,Friday,evening,1.5,4,1,0,1.25,1.75
2bc43,Young,11/6/21,Saturday,afternoon,1,5,0,0,1.5,1.75
2bc43,Young,11/6/21,Saturday,evening,1.5,5,1,0,1,2.25
2bc43,Young,11/6/21,Saturday,morning,2,5,-1,0,1.125,1.875
2bc43,Young,11/7/21,Sunday,afternoon,1.166666667,6,0,0,1.25,1.875
2bc43,Young,11/7/21,Sunday,evening,1,6,1,0,1,2
2bc43,Young,11/7/21,Sunday,morning,1.5,6,-1,0,1.25,1.875
2bc43,Young,11/8/21,Monday,afternoon,1.5,0,0,0,1,2
2bc43,Young,11/8/21,Monday,evening,2,0,1,0,1.25,1.5
2bc43,Young,11/8/21,Monday,morning,3,0,-1,0,1,4.5
de437,Old,11/2/21,Tuesday,evening,1.666666667,1,1,1,1.75,4.5
de437,Old,11/3/21,Wednesday,afternoon,3,2,0,1,1,4.25
de437,Old,11/3/21,Wednesday,evening,1.333333333,2,1,1,1,4.25
de437,Old,11/3/21,Wednesday,morning,1,2,-1,1,1,4.5
de437,Old,11/4/21,Thursday,afternoon,1.6,3,0,1,1.125,4.625
de437,Old,11/4/21,Thursday,morning,1.666666667,3,-1,1,1.083333333,4.5
de437,Old,11/5/21,Friday,evening,1,4,1,1,1.25,4.25
de437,Old,11/5/21,Friday,morning,1.6,4,-1,1,1.125,4.5
de437,Old,11/6/21,Saturday,afternoon,2,5,0,1,1,4.75
de437,Old,11/6/21,Saturday,morning,1.5,5,-1,1,1.25,4.5
de437,Old,11/8/21,Monday,afternoon,1.333333333,0,0,1,1.5,4
de437,Old,11/8/21,Monday,evening,1.333333333,0,1,1,1.25,4.5
de437,Old,11/8/21,Monday,morning,1.4,0,-1,1,1,4.5
66887,Old,10/20/21,Wednesday,afternoon,3,2,0,1,2.333333333,2.166666667
66887,Old,10/20/21,Wednesday,evening,3.333333333,2,1,1,1.875,2.5
66887,Old,10/21/21,Thursday,afternoon,2.285714286,3,0,1,1.916666667,2.083333333
66887,Old,10/21/21,Thursday,evening,3,3,1,1,3.125,1.75
66887,Old,10/21/21,Thursday,morning,1,3,-1,1,1.25,2.5
66887,Old,10/22/21,Friday,afternoon,2.2,4,0,1,2.25,1.6875
66887,Old,10/22/21,Friday,evening,2.75,4,1,1,2.125,2
66887,Old,10/22/21,Friday,morning,1,4,-1,1,2.25,1.75
66887,Old,10/23/21,Saturday,afternoon,1.714285714,5,0,1,1.666666667,2.25
66887,Old,10/23/21,Saturday,evening,3,5,1,1,2.875,1.875
66887,Old,10/23/21,Saturday,morning,2.5,5,-1,1,1.25,2.5
66887,Old,10/24/21,Sunday,afternoon,2,6,0,1,1.666666667,2.333333333
66887,Old,10/24/21,Sunday,morning,1.5,6,-1,1,2.75,2
66887,Old,10/25/21,Monday,afternoon,1.714285714,0,0,1,1.25,2.333333333
66887,Old,10/25/21,Monday,evening,1.666666667,0,1,1,2.75,1.75
66887,Old,10/25/21,Monday,morning,1.5,0,-1,1,1.5,2.5
66887,Old,10/26/21,Tuesday,afternoon,2,1,0,1,2.25,2.083333333
66887,Old,10/26/21,Tuesday,evening,2.2,1,1,1,1.625,1.875
66887,Old,10/26/21,Tuesday,morning,1.5,1,-1,1,2.25,2.25
d4ef2,Old,10/20/21,Wednesday,evening,1.333333333,2,1,1,2,3.5
d4ef2,Old,10/21/21,Thursday,afternoon,1,3,0,1,1.5,3.5
d4ef2,Old,10/21/21,Thursday,evening,1.5,3,1,1,1.375,3.375
d4ef2,Old,10/21/21,Thursday,morning,1.5,3,-1,1,2,3.5
d4ef2,Old,10/22/21,Friday,afternoon,1,4,0,1,1.75,3
d4ef2,Old,10/22/21,Friday,evening,1,4,1,1,1.75,3.5
d4ef2,Old,10/22/21,Friday,morning,1,4,-1,1,1.625,2.625
d4ef2,Old,10/23/21,Saturday,afternoon,1,5,0,1,1.625,3.5
d4ef2,Old,10/23/21,Saturday,evening,1,5,1,1,1.625,2.75
d4ef2,Old,10/23/21,Saturday,morning,1,5,-1,1,1.375,3.375
d4ef2,Old,10/24/21,Sunday,afternoon,1.333333333,6,0,1,1.666666667,2.75
d4ef2,Old,10/24/21,Sunday,evening,1,6,1,1,1,2.25
d4ef2,Old,10/24/21,Sunday,morning,2.666666667,6,-1,1,1.375,2.875
d4ef2,Old,10/25/21,Monday,afternoon,2,0,0,1,1.333333333,3.416666667
d4ef2,Old,10/25/21,Monday,evening,4,0,1,1,1,2.75
d4ef2,Old,10/25/21,Monday,morning,3,0,-1,1,1.285714286,3.125
d4ef2,Old,10/26/21,Tuesday,afternoon,1,1,0,1,1.166666667,2.916666667
d4ef2,Old,10/26/21,Tuesday,evening,2.5,1,1,1,1.25,3.75
d4ef2,Old,10/26/21,Tuesday,morning,3.5,1,-1,1,1.25,3.375
bb318,Old,11/13/21,Saturday,afternoon,1.75,5,0,1,2.5,2.833333333
bb318,Old,11/13/21,Saturday,evening,1.5,5,1,1,2.75,2.625
bb318,Old,11/13/21,Saturday,morning,2,5,-1,1,2,3
bb318,Old,11/14/21,Sunday,afternoon,2,6,0,1,1.75,3.166666667
bb318,Old,11/14/21,Sunday,evening,1.8,6,1,1,2.875,2.875
bb318,Old,11/14/21,Sunday,morning,2,6,-1,1,2.25,2.75
bb318,Old,11/15/21,Monday,afternoon,1.666666667,0,0,1,1.625,3
bb318,Old,11/15/21,Monday,evening,2.333333333,0,1,1,1.75,3
bb318,Old,11/15/21,Monday,morning,2.333333333,0,-1,1,2,2.875
bb318,Old,11/16/21,Tuesday,afternoon,2.2,1,0,1,1.875,3.125
bb318,Old,11/16/21,Tuesday,evening,1.4,1,1,1,2.5,2.375
bb318,Old,11/16/21,Tuesday,morning,1.666666667,1,-1,1,1.875,2.5
bb318,Old,11/17/21,Wednesday,afternoon,1.8,2,0,1,2,2.75
bb318,Old,11/17/21,Wednesday,evening,1.666666667,2,1,1,2.375,2.875
bb318,Old,11/17/21,Wednesday,morning,2,2,-1,1,1.75,2.875
bb318,Old,11/18/21,Thursday,afternoon,2,3,0,1,1.5,2.75
bb318,Old,11/18/21,Thursday,evening,1.666666667,3,1,1,1.75,2.5
bb318,Old,11/18/21,Thursday,morning,2,3,-1,1,2.25,2.5
bb318,Old,11/19/21,Friday,afternoon,2,4,0,1,1.375,3
bb318,Old,11/19/21,Friday,evening,1.333333333,4,1,1,1.875,2.75
bb318,Old,11/19/21,Friday,morning,2,4,-1,1,1.666666667,2.833333333
2c472,Old,10/21/21,Thursday,afternoon,1.166666667,3,0,1,3,2.416666667
2c472,Old,10/21/21,Thursday,evening,2,3,1,1,2.25,2.25
2c472,Old,10/21/21,Thursday,morning,1,3,-1,1,2.75,2.5
2c472,Old,10/22/21,Friday,afternoon,1.444444444,4,0,1,2.083333333,2.583333333
2c472,Old,10/22/21,Friday,evening,1,4,1,1,2.75,2.5
2c472,Old,10/22/21,Friday,morning,1.75,4,-1,1,2.75,2.125
2c472,Old,10/23/21,Saturday,afternoon,1,5,0,1,1.25,3
2c472,Old,10/23/21,Saturday,evening,1,5,1,1,1.75,2.5
2c472,Old,10/23/21,Saturday,morning,1.714285714,5,-1,1,1.666666667,2.666666667
2c472,Old,10/24/21,Sunday,afternoon,1.6,6,0,1,1.5,3.375
2c472,Old,10/24/21,Sunday,evening,1.333333333,6,1,1,1.75,3
2c472,Old,10/24/21,Sunday,morning,2,6,-1,1,1.625,2.5
2c472,Old,10/25/21,Monday,afternoon,3.666666667,0,0,1,1.875,2
2c472,Old,10/25/21,Monday,evening,1.5,0,1,1,1.25,2.75
2c472,Old,10/25/21,Monday,morning,3.2,0,-1,1,1.25,3.083333333
2c472,Old,10/26/21,Tuesday,afternoon,5,1,0,1,1.5,2.875
2c472,Old,10/26/21,Tuesday,evening,3,1,1,1,1.5,3.5
2c472,Old,10/26/21,Tuesday,morning,1.75,1,-1,1,1.416666667,3.166666667
2c472,Old,10/27/21,Wednesday,afternoon,3.75,2,0,1,1.125,3.25
2c472,Old,10/27/21,Wednesday,evening,2.333333333,2,1,1,1,3.75
2c472,Old,10/27/21,Wednesday,morning,2.833333333,2,-1,1,1,3.416666667
3876c,Old,10/10/21,Sunday,afternoon,2,6,0,1,2,1.5
3876c,Old,10/10/21,Sunday,evening,2,6,1,1,2,1.5
3876c,Old,10/10/21,Sunday,morning,1.5,6,-1,1,2.5,1.625
3876c,Old,10/11/21,Monday,afternoon,1,0,0,1,1.25,1.5
3876c,Old,10/11/21,Monday,evening,3,0,1,1,1,1.75
3876c,Old,10/11/21,Monday,morning,2,0,-1,1,1.916666667,1.583333333
3876c,Old,10/12/21,Tuesday,afternoon,1.666666667,1,0,1,2.166666667,1.166666667
3876c,Old,10/12/21,Tuesday,morning,2,1,-1,1,2.25,1.5
3876c,Old,10/13/21,Wednesday,afternoon,2,2,0,1,2.5,1.375
3876c,Old,10/13/21,Wednesday,evening,1,2,1,1,1.5,2
3876c,Old,10/13/21,Wednesday,morning,3,2,-1,1,2.583333333,1.166666667
3876c,Old,10/14/21,Thursday,afternoon,2.5,3,0,1,1.5,1.5
3876c,Old,10/14/21,Thursday,evening,1,3,1,1,1.25,1.75
3876c,Old,10/14/21,Thursday,morning,3,3,-1,1,1.5,2
3876c,Old,10/15/21,Friday,afternoon,1,4,0,1,2,1.5
3876c,Old,10/15/21,Friday,evening,1,4,1,1,1.5,1.75
3876c,Old,10/15/21,Friday,morning,3.5,4,-1,1,1.5,1.75
3876c,Old,10/9/21,Saturday,afternoon,1,5,0,1,2,1.5
3876c,Old,10/9/21,Saturday,evening,1,5,1,1,2,1.5
88f30,Old,10/21/21,Thursday,afternoon,2,3,0,1,2,1.5
88f30,Old,10/21/21,Thursday,morning,1,3,-1,1,1.5,1.75
88f30,Old,10/22/21,Friday,afternoon,2,4,0,1,2.25,1.75
88f30,Old,10/22/21,Friday,morning,1.333333333,4,-1,1,2,1.5
88f30,Old,10/23/21,Saturday,afternoon,1.666666667,5,0,1,1.833333333,1.583333333
88f30,Old,10/23/21,Saturday,morning,1.666666667,5,-1,1,2,1.25
88f30,Old,10/24/21,Sunday,afternoon,1.523809524,6,0,1,2.428571429,1.5
88f30,Old,10/24/21,Sunday,morning,1.666666667,6,-1,1,1.75,1.75
88f30,Old,10/25/21,Monday,afternoon,1.588235294,0,0,1,1.333333333,1.666666667
88f30,Old,10/25/21,Monday,evening,2.5,0,1,1,1.75,1.5
88f30,Old,10/26/21,Tuesday,afternoon,2,1,0,1,1,1.75
88f30,Old,10/26/21,Tuesday,evening,1.75,1,1,1,2.125,1.5
88f30,Old,10/26/21,Tuesday,morning,1.5,1,-1,1,1.5,1.25
88f30,Old,10/27/21,Wednesday,afternoon,2.333333333,2,0,1,1.875,1.375
88f30,Old,10/27/21,Wednesday,morning,2,2,-1,1,2,1.5
2caf8,Old,10/1/21,Friday,afternoon,1.75,4,0,1,1.5,3
2caf8,Old,10/1/21,Friday,evening,2.5,4,1,1,2.5,2.5
2caf8,Old,10/1/21,Friday,morning,1.857142857,4,-1,1,1.25,2.916666667
2caf8,Old,10/2/21,Saturday,afternoon,1.375,5,0,1,1.666666667,2.75
